name,source,externalid,url,definition,reaction,control,cids,protacxns,geneids,taxid,taxname,ecs,pmids,cidsreactant,cidsproduct
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H+ + meso-diaminopimelate ⟶ L-Lys + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/99290'>meso-diaminopimelate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460926'>L-Lys</a>,activated by CHLRE_01g050100v5,1038|280|5460926|99290,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|99290,280|5460926
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + homoserine ⟶ ADP + O-phospho-L-homoserine,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/12647'>homoserine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/151187'>O-phospho-L-homoserine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by Homologues of GHMP kinases ATP-binding protein (LOC_OS02G58510.1),12647|151187|5957|6022,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,12647|5957,151187|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,CYSTA + H2O ⟶ L-homocysteine + PYR + ammonia,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/834'>CYSTA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/91552'>L-homocysteine</a>,activated by CHLRE_16g669550v5,1060|222|834|91552|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,834|962,1060|222|91552
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,CRSM ⟶ prephenate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/12039'>CRSM</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1028'>prephenate</a>,activated by CHLRE_03g155200v5,1028|12039,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,12039,1028
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,prephenate ⟶ H2O + carbon dioxide + phenylpyruvate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1028'>prephenate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/997'>phenylpyruvate</a>,activated by CHLRE_06g261800v5,1028|280|962|997,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1028,280|962|997
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,CRSM + L-Gln ⟶ L-Glu + PYR + anthranilate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/12039'>CRSM</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/227'>anthranilate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a>,activated by anthranilate synthase,1060|12039|227|5460299|6992086,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,12039|6992086,1060|227|5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,PRPP + anthranilate ⟶ N-(5'-phosphoribosyl)-anthranilate + PPi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/227'>anthranilate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/7339'>PRPP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/4097574'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440289'>N-(5'-phosphoribosyl)-anthranilate</a>,activated by CHLRE_10g429150v5,227|4097574|440289|7339,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,227|7339,4097574|440289
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,N-(5'-phosphoribosyl)-anthranilate ⟶ 1-(o-carboxyphenylamino)-1'-deoxyribulose-5'-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/440289'>N-(5'-phosphoribosyl)-anthranilate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/446894'>1-(o-carboxyphenylamino)-1'-deoxyribulose-5'-phosphate</a>,activated by CHLRE_12g519000v5,440289|446894,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,440289,446894
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,1-(o-carboxyphenylamino)-1'-deoxyribulose-5'-phosphate ⟶ H2O + carbon dioxide + indole-3-glycerol-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/446894'>1-(o-carboxyphenylamino)-1'-deoxyribulose-5'-phosphate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/799'>indole-3-glycerol-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>,activated by CHLRE_13g602350v5,280|446894|799|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,446894,280|799|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,indole-3-glycerol-phosphate ⟶ glyceraldehyde 3-phosphate + indole,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/799'>indole-3-glycerol-phosphate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/729'>glyceraldehyde 3-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/798'>indole</a>,activated by tryptophan synthase,729|798|799,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,799,729|798
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Ser + indole ⟶ H2O + L-Trp,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>L-Ser</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/798'>indole</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6923516'>L-Trp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>,activated by tryptophan synthase,6857581|6923516|798|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,6857581|798,6923516|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,1PYR-5COOH + H+ + NAD(P)H ⟶ L-Pro + NAD(P)+,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/11966181'>1PYR-5COOH</a> + NAD(P)H ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6971047'>L-Pro</a> + NAD(P)+,activated by CHLRE_03g154550v5,1038|11966181|6971047,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|11966181,6971047
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2OG + L-Orn ⟶ L-Glu + L-Glu5S,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6262'>L-Orn</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193305'>L-Glu5S</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a>,activated by CHLRE_11g474800v5,164533|193305|5460299|6262,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,164533|6262,193305|5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + O-phospho-L-homoserine ⟶ L-Thr + Pi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/151187'>O-phospho-L-homoserine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6971019'>L-Thr</a>,activated by CHLRE_10g451900v5,1061|151187|6971019|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,151187|962,1061|6971019
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,PYR ⟶ 2-acetolactate + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1060'>PYR</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440878'>2-acetolactate</a>,activated by acetolactate synthase,1060|280|440878,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1060,280|440878
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"2-acetolactate + H+ + TPNH ⟶ 2,3-dihydroxy-isovalerate + TPN","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440878'>2-acetolactate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440279'>2,3-dihydroxy-isovalerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>",activated by CHLRE_10g434750v5,1038|440279|440878|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|440878|5884,440279|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"2,3-dihydroxy-isovalerate ⟶ H2O + KIV","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/440279'>2,3-dihydroxy-isovalerate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/49'>KIV</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>",activated by CHLRE_03g206600v5,440279|49|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,440279,49|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,KIV + L-Glu ⟶ 2OG + L-Val,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/49'>KIV</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6971018'>L-Val</a>,NULL,164533|49|5460299|6971018,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,49|5460299,164533|6971018
